id,name,category,subcategory,latitude,longitude,city,description,rating,match_confidence,opening_hours,opening_hours_source,has_opening_hours,is_24_7,is_likely_open,has_match_confidence,score,has_valid_source,visit_duration,tags,tags_str
12833,Coliseum (Barcelona),cultural,theatre,41.3883,2.16599,Barcelona,theater,4.6,0.6,"Su-Th 12:00-01:00, Fr,Sa 12:00-01:30",OSM,True,False,True,True,3.4,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
12858,Teatre Studium,cultural,theatre,41.3957,2.17275,Barcelona,theater,4.6,0.32,"Mo-Su 13:00-17:00, 19:00-00:00",OSM,True,False,True,True,3.316,True,120,"['culture', 'has_schedule', 'indoor', 'long_visit']",culture|has_schedule|indoor|long_visit
12906,Sant Andreu Teatre,cultural,theatre,41.4305,2.18851,Barcelona,theater,4.6,1.0,24/7,OSM,True,True,True,True,3.5199999999999996,True,120,"['always_open', 'culture', 'has_schedule', 'indoor', 'long_visit']",always_open|culture|has_schedule|indoor|long_visit
12908,Edifici del Casino l'Aliança del Poblenou,cultural,theatre,41.3998,2.20338,Barcelona,building,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,120,"['culture', 'indoor', 'long_visit']",culture|indoor|long_visit
12921,Tribunal Superior de Justicia de Cataluña,administrative,courthouse,41.3905,2.18282,Barcelona,high court of justice of Spain,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,20,"['institutional', 'quick_visit']",institutional|quick_visit
12936,Ciudad de la Justicia de Barcelona y Hospitalet de Llobregat,administrative,courthouse,41.3642,2.13261,Barcelona,building complex,3.6,0.53,24/7,OSM,True,True,True,True,2.679,True,20,"['always_open', 'has_schedule', 'institutional', 'quick_visit']",always_open|has_schedule|institutional|quick_visit
12955,Departamento de Justicia de la Generalidad de Cataluña,administrative,courthouse,41.3893,2.17113,Barcelona,ministry of Catalonia,3.6,0.5037655860349127,,,False,False,False,False,2.270460224438903,False,20,"['institutional', 'quick_visit']",institutional|quick_visit
12965,Casa Pich i Pon,administrative,embassy,41.3876,2.16861,Barcelona,building,4.2,0.42,Mo-Th 13:30-23:30; Fr-Su 13:00-24:00; PH open,OSM,True,False,True,True,3.066,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12969,La Pinacoteca,administrative,embassy,41.3909,2.16706,Barcelona,art museum,4.0,0.5037655860349127,,,False,False,False,False,2.5084602244389025,False,20,"['institutional', 'quick_visit']",institutional|quick_visit
12972,Consolat de Brasil,administrative,embassy,41.396,2.15638,Barcelona,building,4.0,0.49,"Mo-Fr 09:00-14:00,15:00-21:00",OSM,True,False,True,True,2.9469999999999996,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12973,Casa Llorach,administrative,embassy,41.3953,2.14772,Barcelona,architectural structure,3.0,0.38,"Tu-Fr 19:00-23:30; Sa 13:00-15:30,19:00-23:30; Su 13:00-15:30",OSM,True,False,True,True,2.2139999999999995,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12974,Consolat dels Emirats Àrabs Units,administrative,embassy,41.3863,2.16638,Barcelona,consulate,4.2,0.71,Mo-Fr 09:00-16:00,OSM,True,False,True,True,3.153,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12975,Generalni konzulat Republike Slovenije v Barceloni,administrative,embassy,41.4013,2.14783,Barcelona,consulate general,3.5,0.43,Mo-Fr 09:00-20:00,OSM,True,False,True,True,2.5789999999999997,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12976,Paviments Escofet,administrative,embassy,41.3869,2.16796,Barcelona,building,4.2,0.54,Mo-Su 07:00-00:00,OSM,True,False,True,True,3.102,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12977,Consolat de les Filipines,administrative,embassy,41.3805,2.17488,Barcelona,building,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,20,"['institutional', 'quick_visit']",institutional|quick_visit
12978,Consolat de Turquia a Barcelona,administrative,embassy,41.3885,2.16888,Barcelona,consulate general,4.0,0.69,Mo-Sa 10:30-21:00,OSM,True,False,True,True,3.0069999999999997,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12979,Queviures Múrria,administrative,embassy,41.3948,2.16649,Barcelona,building,3.9,1.0,"Tu-Fr 09:00-14:00, 17:00-21:00; Sa 10:00-14:00, 17:00-21:00",OSM,True,False,True,True,3.03,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12980,Edifici Tokio,administrative,embassy,41.3936,2.11402,Barcelona,building,3.6,0.23,"Mo-Fr 07:00-23:00; Sa,Su 08:00-22:00; PH 08:00-22:00",OSM,True,False,True,True,2.589,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12981,Casa Berenguer,administrative,embassy,41.3885,2.16476,Barcelona,building,3.9,0.5037655860349127,,,False,False,False,False,2.4489602244389026,False,20,"['institutional', 'quick_visit']",institutional|quick_visit
12982,Avenida de Sarriá,administrative,embassy,41.3901,2.14517,Barcelona,avenue,3.4,0.42,Mo-Tu 10:00-13:00,OSM,True,False,True,True,2.506,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12983,Bar Torino,administrative,embassy,41.39,2.16812,Barcelona,building,3.5,0.5,"Su-Th 13:00-16:00, 20:00-22:30; Fr-Sa 20:00-23:00",OSM,True,False,True,True,2.5999999999999996,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12984,Konsulat Generalny RP w Barcelonie,administrative,embassy,41.3887,2.13095,Barcelona,consulate general,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,20,"['institutional', 'quick_visit']",institutional|quick_visit
12985,Consolat d'Ucraïna,administrative,embassy,41.3908,2.13095,Barcelona,nonprofit organization,3.3,0.25,Mo-Fr 06:00-22:00,OSM,True,False,True,True,2.385,True,20,"['has_schedule', 'institutional', 'quick_visit']",has_schedule|institutional|quick_visit
12991,Casa Muley-Afid,administrative,embassy,41.4037,2.12884,Barcelona,building,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,20,"['institutional', 'quick_visit']",institutional|quick_visit
13031,Casa de la Vila de Sarrià,administrative,townhall,41.3991,2.12139,Barcelona,house,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,30,['institutional'],institutional
13060,Arxiu Municipal del districte de Sants-Montjuïc,administrative,townhall,41.3754,2.14233,Barcelona,municipal archive,3.6,0.36,"Tu, Th 18:00-23:00",OSM,True,False,True,True,2.628,True,30,"['has_schedule', 'institutional']",has_schedule|institutional
13281,Cine Diorama,administrative,townhall,41.3839,2.16936,Barcelona,movie theater,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,30,['institutional'],institutional
13413,Casa de les Altures,administrative,townhall,41.413,2.1665,Barcelona,building,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,30,['institutional'],institutional
13414,Casernes de Girona,administrative,townhall,41.4097,2.16938,Barcelona,barracks,3.7,0.35,24/7,OSM,True,True,True,True,2.695,True,30,"['always_open', 'has_schedule', 'institutional']",always_open|has_schedule|institutional
13521,Seu del Districte de l'Eixample,administrative,townhall,41.3954,2.16859,Barcelona,building,4.3,0.38,"Mo, Sa 08:00-15:00; Tu-Fr 08:00-20:00",OSM,True,False,True,True,3.1239999999999997,True,30,"['has_schedule', 'institutional']",has_schedule|institutional
19514,Jardines de Rosa Luxemburg,tourist_attraction,attraction,41.4321,2.15254,Barcelona,garden,4.3,0.37,Mo-Fr 08:00-18:30; Sa-Su 09:00-13:00,OSM,True,False,True,True,3.121,True,60,['has_schedule'],has_schedule
19515,Jardins de Mercè Rodoreda,tourist_attraction,attraction,41.411,2.14423,Barcelona,urban park,4.3,0.43,Mo-Fr 08:30-21:30; Sa 09:00-21:30,OSM,True,False,True,True,3.139,True,60,['has_schedule'],has_schedule
19516,Jardins de Frida Kahlo,tourist_attraction,attraction,41.4329,2.14717,Barcelona,urban park,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],
