id,name,category,subcategory,latitude,longitude,city,description,rating,match_confidence,opening_hours,opening_hours_source,has_opening_hours,is_24_7,is_likely_open,has_match_confidence,score,has_valid_source,visit_duration,tags,tags_str,content_base,content_length,has_content_text,cluster_geo,has_cluster_geo,visit_duration_filled,rating_filled,match_confidence_filled,score_norm,rating_norm,match_confidence_norm,visit_duration_norm,quality_signal,similarity_score
13521,Seu del Districte de l'Eixample,administrative,townhall,41.3954,2.16859,Barcelona,building,4.3,0.38,"Mo, Sa 08:00-15:00; Tu-Fr 08:00-20:00",OSM,True,False,True,True,3.1239999999999997,True,30,['has_schedule' 'institutional'],has_schedule|institutional,seu del districte de l'eixample administrative townhall building has_schedule|institutional,91,True,3,True,30,4.3,0.38,0.6944435380933502,0.7142857142857141,0.34042553191489366,0.18181818181818182,0.646301,
19514,Jardines de Rosa Luxemburg,tourist_attraction,attraction,41.4321,2.15254,Barcelona,garden,4.3,0.37,Mo-Fr 08:00-18:30; Sa-Su 09:00-13:00,OSM,True,False,True,True,3.121,True,60,['has_schedule'],has_schedule,jardines de rosa luxemburg tourist_attraction attraction garden has_schedule,76,True,0,True,60,4.3,0.37,0.6928765818784445,0.7142857142857141,0.3297872340425532,0.45454545454545453,0.643765,
19515,Jardins de Mercè Rodoreda,tourist_attraction,attraction,41.411,2.14423,Barcelona,urban park,4.3,0.43,Mo-Fr 08:30-21:30; Sa 09:00-21:30,OSM,True,False,True,True,3.139,True,60,['has_schedule'],has_schedule,jardins de mercè rodoreda tourist_attraction attraction urban park has_schedule,79,True,3,True,60,4.3,0.43,0.7022783191678797,0.7142857142857141,0.39361702127659576,0.45454545454545453,0.658981,
19516,Jardins de Frida Kahlo,tourist_attraction,attraction,41.4329,2.14717,Barcelona,urban park,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],,jardins de frida kahlo tourist_attraction attraction urban park,63,True,0,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
19518,Jardines de Joan Brossa,park,conservatory,41.3684,2.16702,Barcelona,building,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,60,['culture' 'indoor'],culture|indoor,jardines de joan brossa park conservatory building culture|indoor,65,True,5,True,60,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.45454545454545453,0.681844,
19519,Jardines de Mossèn Cinto Verdaguer,park,conservatory,41.3676,2.16432,Barcelona,geographical feature,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,['culture' 'indoor'],culture|indoor,jardines de mossèn cinto verdaguer park conservatory geographical feature culture|indoor,88,True,5,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
19520,Parque de Cervantes,park,conservatory,41.3844,2.10575,Barcelona,park,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,60,['culture' 'indoor'],culture|indoor,parque de cervantes park conservatory park culture|indoor,57,True,2,True,60,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.45454545454545453,0.651293,
19521,Jardines de Joan Maragall,park,conservatory,41.3672,2.15703,Barcelona,park,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,60,['culture' 'indoor'],culture|indoor,jardines de joan maragall park conservatory park culture|indoor,63,True,5,True,60,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.45454545454545453,0.651293,
334521,Jardín botánico histórico de Barcelona,park,conservatory,41.3672,2.15273,Barcelona,botanical garden,3.9,0.5037655860349127,,,False,False,False,False,2.4489602244389026,False,60,['culture' 'indoor'],culture|indoor,jardín botánico histórico de barcelona park conservatory botanical garden culture|indoor,88,True,5,True,60,3.9,0.5037655860349127,0.3418576142186363,0.5238095238095237,0.47209104897331144,0.45454545454545453,0.406881,
334522,Arenas de Barcelona,monument,monument,41.3763,2.14928,Barcelona,building,4.7,0.63,Su-Th 13:00-23:00; Fr-Sa 13:00-00:00,OSM,True,False,True,True,3.479,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,arenas de barcelona monument monument building has_schedule|historic|touristic,78,True,5,True,25,4.7,0.63,0.8798666901905481,0.9047619047619047,0.6063829787234044,0.13636363636363635,0.845068,
334523,Torres venecianas,monument,monument,41.374,2.1498,Barcelona,tower,3.5,0.5037655860349127,,,False,False,False,False,2.2109602244389026,False,25,['historic' 'touristic'],historic|touristic,torres venecianas monument monument tower historic|touristic,60,True,5,True,25,3.5,0.5037655860349127,0.2175457545027686,0.3333333333333333,0.47209104897331144,0.13636363636363635,0.284674,
334524,Parque de la España Industrial,tourist_attraction,attraction,41.3775,2.14083,Barcelona,geographical feature,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],,parque de la españa industrial tourist_attraction attraction geographical feature,81,True,5,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
334548,Edificio Media-TIC,tourist_attraction,attraction,41.4025,2.19456,Barcelona,building,3.8,0.18,"Mo-Fr 08:00-19:00; PH,Sa,Su 10:00-17:00",OSM,True,False,True,True,2.7139999999999995,True,60,['has_schedule'],has_schedule,edificio media-tic tourist_attraction attraction building has_schedule,70,True,6,True,60,3.8,0.18,0.48029285538954447,0.47619047619047605,0.1276595744680851,0.45454545454545453,0.426372,
334554,Barcelona-Estación de Francia,monument,monument,41.384,2.186,Barcelona,railway station,4.6,0.31,"Mo-Su 13:30-16:00, 20:45-23:30",OSM,True,False,True,True,3.3129999999999997,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,barcelona-estación de francia monument monument railway station has_schedule|historic|touristic,95,True,1,True,25,4.6,0.31,0.7931617796324216,0.8571428571428569,0.26595744680851063,0.13636363636363635,0.730076,
334570,Mercado de Santa Caterina,monument,monument,41.3865,2.17806,Barcelona,marketplace,4.8,0.94,"Mo 07:30-14:00; Tu-We, Sa 07:30-15:30; Th-Fr 07:30-20:30",OSM,True,False,True,True,3.642,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,mercado de santa caterina monument monument marketplace has_schedule|historic|touristic,87,True,1,True,25,4.8,0.94,0.9650046445337682,0.9523809523809521,0.9361702127659574,0.13636363636363635,0.957524,
334727,Edificio de Correos de Barcelona,administrative,government,41.3815,2.18145,Barcelona,,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,20,['institutional' 'quick_visit'],institutional|quick_visit,edificio de correos de barcelona administrative government institutional|quick_visit,84,True,1,True,20,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.09090909090909091,0.498535,
334752,Plaza de San Jaime,cultural,square,41.3825,2.17694,Barcelona,,4.2,0.54,Jan-Dec: Mo-Su 13:00-16:00; Mo-Su 20:00-00:00,OSM,True,False,True,True,3.102,True,20,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,plaza de san jaime cultural square has_schedule|outdoor|quick_visit|urban,73,True,1,True,20,4.2,0.54,0.6829525258507071,0.6666666666666666,0.5106382978723405,0.09090909090909091,0.653034,
334753,Iglesia de San Jaime (Barcelona),religious,church,41.3813,2.1755,Barcelona,,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,40,['historic' 'religious'],historic|religious,iglesia de san jaime (barcelona) religious church historic|religious,68,True,1,True,40,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.2727272727272727,0.681844,
334754,Plaza de Lesseps,cultural,square,41.4069,2.14972,Barcelona,,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,20,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,plaza de lesseps cultural square outdoor|quick_visit|urban,58,True,3,True,20,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.09090909090909091,0.59019,
334755,Plaça de Trilla,cultural,square,41.4036,2.15229,Barcelona,,3.9,0.5037655860349127,,,False,False,False,False,2.4489602244389026,False,20,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,plaça de trilla cultural square outdoor|quick_visit|urban,57,True,3,True,20,3.9,0.5037655860349127,0.3418576142186363,0.5238095238095237,0.47209104897331144,0.09090909090909091,0.406881,
334756,Conjunt d'habitatges plurifamiliars a la rambla del Prat (Barcelona),monument,monument,41.4019,2.15242,Barcelona,,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,25,['historic' 'touristic'],historic|touristic,conjunt d'habitatges plurifamiliars a la rambla del prat (barcelona) monument monument historic|touristic,105,True,3,True,25,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.13636363636363635,0.651293,
334757,Plaça de la Vila de Gràcia,cultural,square,41.4001,2.15765,Barcelona,,4.1,0.65,"Mo,We 17:00-20:00; Tu,Th-Fr 09:00-14:00,17:00-20:00; Sa-Su off",OSM,True,False,True,True,3.0649999999999995,True,20,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,plaça de la vila de gràcia cultural square has_schedule|outdoor|quick_visit|urban,81,True,3,True,20,4.1,0.65,0.6636267325335342,0.6190476190476188,0.6276595744680852,0.09090909090909091,0.647087,
334758,Plaça de la revolució de setembre del 1868,cultural,square,41.4027,2.15814,Barcelona,,4.4,0.42,Mo-Th 09:00-02:30; Fr 09:00-03:00; Sa 11:00-03:00; Su 18:00-02:00,OSM,True,False,True,True,3.206,True,20,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,plaça de la revolució de setembre del 1868 cultural square has_schedule|outdoor|quick_visit|urban,97,True,3,True,20,4.4,0.42,0.7372736746341115,0.761904761904762,0.3829787234042553,0.09090909090909091,0.690287,
334759,La plaza del Diamante,cultural,square,41.404,2.15621,Barcelona,,3.6,0.53,Su 11:00+;PH off,OSM,True,False,True,True,2.679,True,20,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,la plaza del diamante cultural square has_schedule|outdoor|quick_visit|urban,76,True,3,True,20,3.6,0.53,0.4620116995489758,0.380952380952381,0.5000000000000001,0.09090909090909091,0.447445,
334760,Plaça de la Virreina,cultural,square,41.405,2.15725,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,20,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,plaça de la virreina cultural square outdoor|quick_visit|urban,62,True,3,True,20,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.09090909090909091,0.620741,
334761,Plaça del Nord,cultural,square,41.407,2.15548,Barcelona,,4.1,0.43,"Mo-Fr 07:00-16:00; Mo-We 18:00-23:00; Th,Fr 18:00-01:30; Sa 12:00-16:00",OSM,True,False,True,True,2.9989999999999997,True,20,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,plaça del nord cultural square has_schedule|outdoor|quick_visit|urban,69,True,3,True,20,4.1,0.43,0.6291536958056045,0.6190476190476188,0.39361702127659576,0.09090909090909091,0.591297,
334762,Plaça de Rovira i Trias,cultural,square,41.4076,2.15842,Barcelona,,3.5,0.5037655860349127,,,False,False,False,False,2.2109602244389026,False,20,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,plaça de rovira i trias cultural square outdoor|quick_visit|urban,65,True,3,True,20,3.5,0.5037655860349127,0.2175457545027686,0.3333333333333333,0.47209104897331144,0.09090909090909091,0.284674,
335162,Escola Massana,cultural,library,41.381,2.17081,Barcelona,,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,60,['culture' 'indoor'],culture|indoor,escola massana cultural library culture|indoor,46,True,1,True,60,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.45454545454545453,0.559638,
335163,,unknown,,,,Barcelona,,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,45,[],,unknown,7,True,,False,45,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.3181818181818182,0.559638,
335164,Biblioteca Xavier Benguerel,cultural,library,41.3924,2.19773,Barcelona,,3.8,0.3,Mo-Su 09:00-17:00,OSM,True,False,True,True,2.7499999999999996,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca xavier benguerel cultural library culture|has_schedule|indoor,72,True,6,True,60,3.8,0.3,0.4990963299684152,0.47619047619047605,0.2553191489361702,0.45454545454545453,0.456803,
335166,Biblioteca del Colegio Oficial de Abogados de Barcelona,cultural,library,41.3957,2.16477,Barcelona,,4.6,0.37,Oct 01-May 22: Mo-Th 08:15-16:30; Fr 08:15-14:30; May 23-Sep 30: Mo-Fr 08:15-14:30,OSM,True,False,True,True,3.331,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca del colegio oficial de abogados de barcelona cultural library culture|has_schedule|indoor,100,True,3,True,60,4.6,0.37,0.8025635169218571,0.8571428571428569,0.3297872340425532,0.45454545454545453,0.745292,
335168,Biblioteca del Convento de los Padres Carmelitas Descalzos de Cataluña y Baleares,cultural,library,41.3975,2.16237,Barcelona,,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,60,['culture' 'indoor'],culture|indoor,biblioteca del convento de los padres carmelitas descalzos de cataluña y baleares cultural library culture|indoor,113,True,3,True,60,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.45454545454545453,0.681844,
335170,Jardín botánico de Barcelona,park,conservatory,41.3623,2.16105,Barcelona,,4.6,0.93,"Nov-Mar: 10:00-18:00; Apr-May,Sep-Oct: 10:00-19:00; Jun-Aug: 10:00-20:00; Dec 25,Jan 01,May 01,Jun 24: off",OSM,True,False,True,True,3.4989999999999997,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,jardín botánico de barcelona park conservatory culture|has_schedule|indoor,74,True,5,True,60,4.6,0.93,0.8903130649565871,0.8571428571428569,0.9255319148936172,0.45454545454545453,0.887303,
335172,Mancomunitat de Municipis de l'Àrea Metropolitana,tourist_attraction,attraction,41.3463,2.1421,Barcelona,,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],,mancomunitat de municipis de l'àrea metropolitana tourist_attraction attraction,79,True,5,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
335174,Reial Acadèmia de Ciències Naturals i Arts de Barcelona,cultural,library,41.3842,2.17074,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,['culture' 'indoor'],culture|indoor,reial acadèmia de ciències naturals i arts de barcelona cultural library culture|indoor,87,True,1,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
335178,Biblioteca Ventosa i Roig,cultural,library,41.3933,2.16603,Barcelona,,4.8,0.36,"Mo-Su 13:00-16:00, 20:00-00:00",OSM,True,False,True,True,3.468,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca ventosa i roig cultural library culture|has_schedule|indoor,70,True,3,True,60,4.8,0.36,0.8741211840692263,0.9523809523809521,0.3191489361702128,0.45454545454545453,0.81044,
335179,Teatre de l'Orfeó Gracienc,cultural,library,41.4047,2.15642,Barcelona,,4.5,0.73,Mo-Fr 16:30-21:30,OSM,True,False,True,True,3.3689999999999998,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,teatre de l'orfeó gracienc cultural library culture|has_schedule|indoor,71,True,3,True,60,4.5,0.73,0.8224116289773317,0.8095238095238094,0.7127659574468085,0.45454545454545453,0.802743,
335181,Biblioteca Montbau-Albert Pérez Baró,cultural,library,41.4292,2.14197,Barcelona,,4.5,0.31,24/7,OSM,True,True,True,True,3.243,True,60,['always_open' 'culture' 'has_schedule' 'indoor'],always_open|culture|has_schedule|indoor,biblioteca montbau-albert pérez baró cultural library always_open|culture|has_schedule|indoor,93,True,0,True,60,4.5,0.31,0.7565994679512842,0.8095238095238094,0.26595744680851063,0.45454545454545453,0.696234,
335183,Biblioteca Campo Freudiano,cultural,library,41.3987,2.16927,Barcelona,,4.2,0.38,Mo-Fr 09:00-21:00; Sa 10:00-21:00,OSM,True,False,True,True,3.054,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca campo freudiano cultural library culture|has_schedule|indoor,71,True,3,True,60,4.2,0.38,0.6578812264122127,0.6666666666666666,0.34042553191489366,0.45454545454545453,0.612459,
335184,Ciudad del Teatro,cultural,museum,41.3702,2.15766,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,120,['culture' 'indoor' 'long_visit'],culture|indoor|long_visit,ciudad del teatro cultural museum culture|indoor|long_visit,59,True,5,True,120,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,1.0,0.620741,
335186,Biblioteca centre didàctic ciències experimentals,cultural,library,41.388,2.16803,Barcelona,,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,['culture' 'indoor'],culture|indoor,biblioteca centre didàctic ciències experimentals cultural library culture|indoor,81,True,1,True,60,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.45454545454545453,0.529087,
335188,Biblioteca de l'Escola Tècnica Superior d'Enginyeria Industrial de Barcelona,cultural,library,41.3849,2.11525,Barcelona,,4.4,0.32,Mo-Su 07:45-20:30,OSM,True,False,True,True,3.176,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca de l'escola tècnica superior d'enginyeria industrial de barcelona cultural library culture|has_schedule|indoor,121,True,2,True,60,4.4,0.32,0.7216041124850526,0.761904761904762,0.2765957446808511,0.45454545454545453,0.664928,
335190,"Edifici d'habitatges al passeig Sant Joan, 26 (Barcelona)",cultural,library,41.393,2.17858,Barcelona,,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,['culture' 'indoor'],culture|indoor,"edifici d'habitatges al passeig sant joan, 26 (barcelona) cultural library culture|indoor",89,True,1,True,60,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.45454545454545453,0.529087,
335192,Hospital de la Santa Cruz,cultural,library,41.3811,2.16981,Barcelona,,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,60,['culture' 'indoor'],culture|indoor,hospital de la santa cruz cultural library culture|indoor,57,True,1,True,60,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.45454545454545453,0.681844,
335194,Biblioteca Sant Martí de Provençals,cultural,library,41.4167,2.19858,Barcelona,,4.0,0.5037655860349127,,,False,False,False,False,2.5084602244389025,False,60,['culture' 'indoor'],culture|indoor,biblioteca sant martí de provençals cultural library culture|indoor,67,True,6,True,60,4.0,0.5037655860349127,0.37293557914760317,0.5714285714285714,0.47209104897331144,0.45454545454545453,0.437432,
335196,Biblioteca Pública Episcopal de Barcelona,cultural,library,41.3878,2.16345,Barcelona,,4.2,0.67,Mo-Fr 08:00-20:00,OSM,True,False,True,True,3.141,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca pública episcopal de barcelona cultural library culture|has_schedule|indoor,86,True,1,True,60,4.2,0.67,0.7033229566444839,0.6666666666666666,0.6489361702127661,0.45454545454545453,0.686001,
335198,Casa Antoni Roger,cultural,library,41.3917,2.17551,Barcelona,,3.8,0.38,"Mo-Sa 10:00-14:00, 16:30-20:30",OSM,True,False,True,True,2.7739999999999996,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,casa antoni roger cultural library culture|has_schedule|indoor,62,True,1,True,60,3.8,0.38,0.5116319796876624,0.47619047619047605,0.34042553191489366,0.45454545454545453,0.477091,
335200,A Pierre de Coubertin,cultural,museum,41.3931,2.14819,Barcelona,,4.5,0.35,Mo-Fr 09:00-17:00,OSM,True,False,True,True,3.255,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,a pierre de coubertin cultural museum culture|has_schedule|indoor|long_visit,76,True,3,True,120,4.5,0.35,0.7628672928109077,0.8095238095238094,0.30851063829787234,1.0,0.706378,
335202,Cine Texas,cultural,library,41.3767,2.15927,Barcelona,,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,['culture' 'indoor'],culture|indoor,cine texas cultural library culture|indoor,42,True,5,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
335204,Federació de Moviments de Renovació Pedagògica de Catalunya,cultural,library,41.3761,2.17489,Barcelona,,4.3,0.42,Mo-Th 09:00-21:00; Fr 09:00-15:00,OSM,True,False,True,True,3.1359999999999997,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,federació de moviments de renovació pedagògica de catalunya cultural library culture|has_schedule|indoor,104,True,1,True,60,4.3,0.42,0.7007113629529738,0.7142857142857141,0.3829787234042553,0.45454545454545453,0.656445,
335206,A Capmany,monument,memorial,41.376,2.17606,Barcelona,,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,a capmany monument memorial historic|quick_visit|touristic,58,True,1,True,20,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.09090909090909091,0.651293,
335208,Palau de Mar,cultural,library,41.3808,2.18587,Barcelona,,3.2,0.39,"Tu, Th-Sa 10:00-19:00, 09:00-18:00; Su 10:00-14:30; We 10:00-20:00",OSM,True,False,True,True,2.3569999999999998,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,palau de mar cultural library culture|has_schedule|indoor,57,True,1,True,60,3.2,0.39,0.293825065815743,0.1904761904761906,0.3510638297872341,0.45454545454545453,0.276574,
335210,Centro de Documentación del Colegio Oficial de Psicólogos de Cataluña,cultural,library,41.3807,2.15131,Barcelona,,3.3,0.24,Mo-Fr 09:00-17:30,OSM,True,False,True,True,2.3819999999999997,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,centro de documentación del colegio oficial de psicólogos de cataluña cultural library culture|has_schedule|indoor,114,True,5,True,60,3.3,0.24,0.3068830342732921,0.23809523809523803,0.19148936170212766,0.45454545454545453,0.272377,
335212,Comisión del Mercado de las Telecomunicaciones,cultural,library,41.4026,2.19078,Barcelona,,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,60,['culture' 'indoor'],culture|indoor,comisión del mercado de las telecomunicaciones cultural library culture|indoor,78,True,6,True,60,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.45454545454545453,0.559638,
335216,Bolsa de Barcelona,cultural,library,41.3899,2.16718,Barcelona,,4.8,0.78,"Su-Th 13:00-16:00, 20:00-22:30; Fr-Sa 20:00-23:00",OSM,True,False,True,True,3.594,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,bolsa de barcelona cultural library culture|has_schedule|indoor,63,True,1,True,60,4.8,0.78,0.9399333450952739,0.9523809523809521,0.7659574468085106,0.45454545454545453,0.916949,
335218,Barcelona Graduate School of Economics,cultural,library,41.39,2.19087,Barcelona,,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,60,['culture' 'indoor'],culture|indoor,barcelona graduate school of economics cultural library culture|indoor,70,True,6,True,60,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.45454545454545453,0.498535,
335220,Museo de Historia de Cataluña,cultural,museum,41.3807,2.18552,Barcelona,,3.9,0.65,"Tu, Th-Sa 10:00-19:00, 09:00-18:00; Su 10:00-14:30; We 10:00-20:00",OSM,True,False,True,True,2.925,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,museo de historia de cataluña cultural museum culture|has_schedule|indoor|long_visit,84,True,1,True,120,3.9,0.65,0.5905021091712592,0.5238095238095237,0.6276595744680852,1.0,0.579403,
335222,Centro de Documentación y Recursos Pedagógicos de SIDA STUDI,cultural,library,41.3825,2.17081,Barcelona,,4.6,0.35,Mo-Sa 08:00-20:30,OSM,True,False,True,True,3.3249999999999997,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,centro de documentación y recursos pedagógicos de sida studi cultural library culture|has_schedule|indoor,105,True,1,True,60,4.6,0.35,0.7994296044920453,0.8571428571428569,0.30851063829787234,0.45454545454545453,0.74022,
335224,CRAI - Biblioteca,cultural,library,41.3854,2.11704,Barcelona,,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,['culture' 'indoor'],culture|indoor,crai - biblioteca cultural library culture|indoor,49,True,2,True,60,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.45454545454545453,0.529087,
335226,Centre de Documentació Begoña Raventós -Biblioteca,cultural,library,41.385,2.15221,Barcelona,,4.9,0.38,Mo-Th 08:30-00:00; Fr 08:30-01:00; Sa 10:00-01:00; Su 10:00-00:00,OSM,True,False,True,True,3.544,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,centre de documentació begoña raventós -biblioteca cultural library culture|has_schedule|indoor,95,True,5,True,60,4.9,0.38,0.9138174081801758,1.0,0.34042553191489366,0.45454545454545453,0.849354,
335228,Sinagoga de la Comunidad Israelita de Barcelona,cultural,library,41.3967,2.14811,Barcelona,,3.4,0.6,Mo-Fr 09:00-18:00,OSM,True,False,True,True,2.56,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,sinagoga de la comunidad israelita de barcelona cultural library culture|has_schedule|indoor,92,True,3,True,60,3.4,0.6,0.3998557696910421,0.2857142857142857,0.574468085106383,0.45454545454545453,0.397512,
335230,Edificio de la Universidad de Barcelona,cultural,library,41.3866,2.16403,Barcelona,,3.7,0.48,"Mo 10:00-14:00; We,Sa 10:00-14:00,15:00-18:00; Fr 15:00-18:00",OSM,True,False,True,True,2.734,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,edificio de la universidad de barcelona cultural library culture|has_schedule|indoor,84,True,1,True,60,3.7,0.48,0.490739230155584,0.42857142857142866,0.4468085106382979,0.45454545454545453,0.468608,
335232,Sala d'Estudi Francesc Boix,cultural,library,41.374,2.16404,Barcelona,,4.7,0.43,"Tu,Th 09:30-13:30,15:00-20:00; Mo,Fr 15:00-20:00; We 09:30-20:00; Sa 10:00-14:00",OSM,True,False,True,True,3.419,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,sala d'estudi francesc boix cultural library culture|has_schedule|indoor,72,True,5,True,60,4.7,0.43,0.8485275658924301,0.9047619047619047,0.39361702127659576,0.45454545454545453,0.79435,
335234,Biblioteca Artur Martorell,cultural,library,41.375,2.14813,Barcelona,,3.9,0.41,Su-Th 13:00-23:00; Fr-Sa 13:00-00:00,OSM,True,False,True,True,2.8529999999999998,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca artur martorell cultural library culture|has_schedule|indoor,71,True,5,True,60,3.9,0.41,0.5528951600135177,0.5238095238095237,0.3723404255319149,0.45454545454545453,0.518541,
335236,Biblioteca - Centre d'Investigació i Desenvolupament,cultural,library,41.3877,2.11495,Barcelona,,3.7,0.29,"Mo-Su,PH 10:00-dusk",OSM,True,False,True,True,2.677,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,biblioteca - centre d'investigació i desenvolupament cultural library culture|has_schedule|indoor,97,True,2,True,60,3.7,0.29,0.46096706207237204,0.42857142857142866,0.24468085106382978,0.45454545454545453,0.420425,
